degree,order,value,amplitude,power,real,imag,harmonic
9,3,(1.3747828060074101e-08+1.3337670558386741e-08j),1.915453555410356e-08,3.6689623229341734e-16,1.3747828060074101e-08,1.3337670558386741e-08,l=9 m=3
9,4,(-1.3820611706497631e-09+3.844889394536008e-08j),3.847372530313337e-08,1.480227538700965e-15,-1.3820611706497631e-09,3.844889394536008e-08,l=9 m=4
9,5,(9.846417970730559e-08+1.2747155852363032e-08j),9.928587345517491e-08,9.857684667757005e-15,9.846417970730559e-08,1.2747155852363032e-08,l=9 m=5
9,6,(-3.3913672292099626e-09-3.8079016532894604e-08j),3.822973805554806e-08,1.4615128717958194e-15,-3.3913672292099626e-09,-3.8079016532894604e-08,l=9 m=6
9,7,(-1.3535255404734166e-07-3.486930446438181e-08j),1.397718937446592e-07,1.95361822809683e-14,-1.3535255404734166e-07,-3.486930446438181e-08,l=9 m=7
9,8,(-1.1063650334317724e-09+5.0155293201272094e-08j),5.016749425367757e-08,2.5167774796927717e-15,-1.1063650334317724e-09,5.0155293201272094e-08,l=9 m=8
9,9,(2.3652535303810467e-07+1.257960115253734e-07j),2.678971428468246e-07,7.176887914549194e-14,2.3652535303810467e-07,1.257960115253734e-07,l=9 m=9
10,-10,(4.294911513650098e-05-1.1933745867188956e-07j),4.294928093038881e-05,1.8446407324374602e-09,4.294911513650098e-05,-1.1933745867188956e-07,l=10 m=-10
10,-9,(5.367437911050197e-10-4.09512523361984e-08j),4.095476970757234e-08,1.677293161800285e-15,5.367437911050197e-10,-4.09512523361984e-08,l=10 m=-9
10,-8,(6.672802806045885e-06+3.118717284855279e-08j),6.672875686548051e-06,4.452726992812412e-11,6.672802806045885e-06,3.118717284855279e-08,l=10 m=-8
10,-7,(-3.259251491747476e-10-3.9756851838552234e-08j),3.9758187777053654e-08,1.5807134953154585e-15,-3.259251491747476e-10,-3.9756851838552234e-08,l=10 m=-7
10,-6,(2.6761544224580826e-06-5.668778108361596e-09j),2.6761604264107925e-06,7.161834627887194e-12,2.6761544224580826e-06,-5.668778108361596e-09,l=10 m=-6
10,-5,(-4.143573008435449e-09+5.275262732473278e-09j),6.708024610334718e-09,4.499759417285624e-17,-4.143573008435449e-09,5.275262732473278e-09,l=10 m=-5
10,-4,(3.116331431295082e-06+9.193578699487852e-09j),3.1163449923856247e-06,9.71160611156696e-12,3.116331431295082e-06,9.193578699487852e-09,l=10 m=-4
10,-3,(-1.4246576754173463e-09+1.6429603460727307e-08j),1.6491255845716185e-08,2.7196151936886824e-16,-1.4246576754173463e-09,1.6429603460727307e-08,l=10 m=-3
10,-2,(1.0784590395161854e-05-5.695511456861044e-09j),1.0784591899106246e-05,1.1630742243026807e-10,1.0784590395161854e-05,-5.695511456861044e-09,l=10 m=-2
10,-1,(1.2750962575954072e-09+2.226159881957934e-08j),2.229808629613829e-08,4.972046524700301e-16,1.2750962575954072e-09,2.226159881957934e-08,l=10 m=-1
10,0,(9.200187380636153e-07+0j),9.200187380636153e-07,8.464344783881672e-13,9.200187380636153e-07,0.0,l=10 m=0
10,1,(-1.2750962575954405e-09+2.2261598819579066e-08j),2.2298086296138018e-08,4.972046524700181e-16,-1.2750962575954405e-09,2.2261598819579066e-08,l=10 m=1
10,2,(1.078459039516236e-05+5.695511457035852e-09j),1.0784591899106753e-05,1.1630742243027899e-10,1.078459039516236e-05,5.695511457035852e-09,l=10 m=2
10,3,(1.4246576754173083e-09+1.6429603460727334e-08j),1.649125584571621e-08,2.7196151936886903e-16,1.4246576754173083e-09,1.6429603460727334e-08,l=10 m=3
10,4,(3.116331431295082e-06-9.19357869949133e-09j),3.1163449923856247e-06,9.71160611156696e-12,3.116331431295082e-06,-9.19357869949133e-09,l=10 m=4
10,5,(4.1435730084354805e-09+5.275262732473217e-09j),6.708024610334689e-09,4.4997594172855853e-17,4.1435730084354805e-09,5.275262732473217e-09,l=10 m=5
10,6,(2.6761544224580826e-06+5.668778108362113e-09j),2.6761604264107925e-06,7.161834627887194e-12,2.6761544224580826e-06,5.668778108362113e-09,l=10 m=6
10,7,(3.2592514917475446e-10-3.9756851838552234e-08j),3.9758187777053654e-08,1.5807134953154585e-15,3.2592514917475446e-10,-3.9756851838552234e-08,l=10 m=7
10,8,(6.672802806045885e-06-3.118717284855178e-08j),6.672875686548051e-06,4.452726992812412e-11,6.672802806045885e-06,-3.118717284855178e-08,l=10 m=8
10,9,(-5.367437911050315e-10-4.0951252336198416e-08j),4.0954769707572355e-08,1.6772931618002862e-15,-5.367437911050315e-10,-4.0951252336198416e-08,l=10 m=9
10,10,(4.294911513650098e-05+1.1933745867189028e-07j),4.294928093038881e-05,1.8446407324374602e-09,4.294911513650098e-05,1.1933745867189028e-07,l=10 m=10
11,-11,(-3.594765953936961e-07+1.1368385746691035e-07j),3.7702445820450414e-07,1.4214744208439989e-13,-3.594765953936961e-07,1.1368385746691035e-07,l=11 m=-11
11,-10,(4.281463561983194e-09+1.3570752395390113e-08j),1.4230117737024396e-08,2.0249625080957632e-16,4.281463561983194e-09,1.3570752395390113e-08,l=11 m=-10
11,-9,(5.926073297525972e-08+1.271914607659903e-08j),6.061032213808882e-08,3.673611149682899e-15,5.926073297525972e-08,1.271914607659903e-08,l=11 m=-9
11,-8,(3.906551391044296e-09-2.875637962105415e-08j),2.9020518821706974e-08,8.421905126810487e-16,3.906551391044296e-09,-2.875637962105415e-08,l=11 m=-8
11,-7,(-5.468846408910698e-08+2.1259061377196e-08j),5.8675171879296015e-08,3.44277579506493e-15,-5.468846408910698e-08,2.1259061377196e-08,l=11 m=-7
11,-6,(2.0633552611127124e-09+2.376102879320321e-08j),2.385044914136825e-08,5.688439242449935e-16,2.0633552611127124e-09,2.376102879320321e-08,l=11 m=-6
11,-5,(-1.252828800370534e-07+2.3112348763820223e-08j),1.2739694146940566e-07,1.622998069575917e-14,-1.252828800370534e-07,2.3112348763820223e-08,l=11 m=-5
11,-4,(-3.7817815066575033e-10-8.653372712642862e-08j),8.653455349803827e-08,7.488228949104846e-15,-3.7817815066575033e-10,-8.653372712642862e-08,l=11 m=-4
11,-3,(-3.1791336791238784e-07+5.827844084529672e-08j),3.232109004423521e-07,1.0446528616475602e-13,-3.1791336791238784e-07,5.827844084529672e-08,l=11 m=-3
11,-2,(4.626505828365268e-09+3.3362892265652585e-08j),3.368214863261307e-08,1.1344871365094387e-15,4.626505828365268e-09,3.3362892265652585e-08,l=11 m=-2
11,-1,(-1.8937687412910896e-06+4.7323647035596875e-08j),1.8943599375673006e-06,3.588599573059987e-12,-1.8937687412910896e-06,4.7323647035596875e-08,l=11 m=-1
11,0,(2.875960089501687e-09+0j),2.875960089501687e-09,8.27114643640655e-18,2.875960089501687e-09,0.0,l=11 m=0
11,1,(1.8937687412910888e-06+4.732364703559306e-08j),1.8943599375672997e-06,3.5885995730599836e-12,1.8937687412910888e-06,4.732364703559306e-08,l=11 m=1
11,2,(4.626505828704597e-09-3.3362892265689656e-08j),3.3682148632696406e-08,1.1344871365150523e-15,4.626505828704597e-09,-3.3362892265689656e-08,l=11 m=2
11,3,(3.1791336791238827e-07+5.8278440845296055e-08j),3.2321090044235235e-07,1.044652861647562e-13,3.1791336791238827e-07,5.8278440845296055e-08,l=11 m=3
11,4,(-3.781781505235009e-10+8.653372712642442e-08j),8.653455349803346e-08,7.488228949104015e-15,-3.781781505235009e-10,8.653372712642442e-08,l=11 m=4
11,5,(1.2528288003705355e-07+2.3112348763820183e-08j),1.273969414694058e-07,1.6229980695759205e-14,1.2528288003705355e-07,2.3112348763820183e-08,l=11 m=5
11,6,(2.063355261108977e-09-2.376102879320694e-08j),2.385044914137164e-08,5.688439242451552e-16,2.063355261108977e-09,-2.376102879320694e-08,l=11 m=6
11,7,(5.468846408910702e-08+2.125906137719597e-08j),5.867517187929605e-08,3.4427757950649338e-15,5.468846408910702e-08,2.125906137719597e-08,l=11 m=7
11,8,(3.906551391043191e-09+2.8756379621054316e-08j),2.9020518821706987e-08,8.421905126810495e-16,3.906551391043191e-09,2.8756379621054316e-08,l=11 m=8
11,9,(-5.9260732975259744e-08+1.2719146076599039e-08j),6.061032213808884e-08,3.673611149682903e-15,-5.9260732975259744e-08,1.2719146076599039e-08,l=11 m=9
11,10,(4.28146356198322e-09-1.3570752395390137e-08j),1.4230117737024426e-08,2.0249625080957715e-16,4.28146356198322e-09,-1.3570752395390137e-08,l=11 m=10
11,11,(3.5947659539369617e-07+1.1368385746691035e-07j),3.770244582045042e-07,1.4214744208439994e-13,3.5947659539369617e-07,1.1368385746691035e-07,l=11 m=11
12,-12,(5.419513750330252e-06-1.6228315453127177e-07j),5.42194292779473e-06,2.9397465112263286e-11,5.419513750330252e-06,-1.6228315453127177e-07,l=12 m=-12
12,-11,(-3.3328559911287687e-09+4.6606323569231116e-08j),4.672533922506578e-08,2.183257325697471e-15,-3.3328559911287687e-09,4.6606323569231116e-08,l=12 m=-11
12,-10,(7.250977304975861e-07-3.230518691802255e-08j),7.258170181764536e-07,5.268103438745584e-13,7.250977304975861e-07,-3.230518691802255e-08,l=12 m=-10
12,-9,(-1.8484489977724978e-09+3.202323242387057e-08j),3.2076536262049886e-08,1.0289041785706012e-15,-1.8484489977724978e-09,3.202323242387057e-08,l=12 m=-9
12,-8,(-4.062290889196562e-08-6.218501067040969e-09j),4.109611274032775e-08,1.6888904823657288e-15,-4.062290889196562e-08,-6.218501067040969e-09,l=12 m=-8
12,-7,(9.58179609048442e-10-1.9820172639673382e-08j),1.984332007577496e-08,3.937573516296535e-16,9.58179609048442e-10,-1.9820172639673382e-08,l=12 m=-7
12,-6,(-8.988698673636739e-07-8.329838632459218e-09j),8.9890846289599e-07,8.080364246660315e-13,-8.988698673636739e-07,-8.329838632459218e-09,l=12 m=-6
12,-5,(4.932691353480917e-10-2.973547386872368e-08j),2.973956490329736e-08,8.844417206374361e-16,4.932691353480917e-10,-2.973547386872368e-08,l=12 m=-5
12,-4,(6.006500737249032e-06-2.062331569302487e-08j),6.006536142214025e-06,3.607847642772334e-11,6.006500737249032e-06,-2.062331569302487e-08,l=12 m=-4
12,-3,(-3.209471788759112e-10-2.0981650402595385e-08j),2.098410495371102e-08,4.403326607083594e-16,-3.209471788759112e-10,-2.0981650402595385e-08,l=12 m=-3
12,-2,(1.5068230499779505e-05-1.3948310623828167e-08j),1.5068236955591538e-05,2.2705176494985456e-10,1.5068230499779505e-05,-1.3948310623828167e-08,l=12 m=-2
12,-1,(3.422944732707091e-09-3.91734570358827e-08j),3.93227197277263e-08,1.5462762867853151e-15,3.422944732707091e-09,-3.91734570358827e-08,l=12 m=-1
12,0,(1.2131352195461173e-05+0j),1.2131352195461173e-05,1.4716970609032062e-10,1.2131352195461173e-05,0.0,l=12 m=0
12,1,(-3.4229447327071363e-09-3.9173457035883233e-08j),3.9322719727726835e-08,1.5462762867853571e-15,-3.4229447327071363e-09,-3.9173457035883233e-08,l=12 m=1
12,2,(1.5068230499778996e-05+1.3948310623695591e-08j),1.506823695559103e-05,2.2705176494983924e-10,1.5068230499778996e-05,1.3948310623695591e-08,l=12 m=2
12,3,(3.2094717887590794e-10-2.0981650402595243e-08j),2.098410495371088e-08,4.403326607083534e-16,3.2094717887590794e-10,-2.0981650402595243e-08,l=12 m=3
12,4,(6.006500737249032e-06+2.0623315693030105e-08j),6.006536142214025e-06,3.607847642772334e-11,6.006500737249032e-06,2.0623315693030105e-08,l=12 m=4
12,5,(-4.932691353480479e-10-2.9735473868723638e-08j),2.973956490329731e-08,8.844417206374332e-16,-4.932691353480479e-10,-2.9735473868723638e-08,l=12 m=5
12,6,(-8.988698673636739e-07+8.329838632459021e-09j),8.9890846289599e-07,8.080364246660315e-13,-8.988698673636739e-07,8.329838632459021e-09,l=12 m=6
12,7,(-9.58179609048505e-10-1.9820172639673396e-08j),1.9843320075774972e-08,3.9375735162965405e-16,-9.58179609048505e-10,-1.9820172639673396e-08,l=12 m=7
12,8,(-4.062290889196694e-08+6.218501067040235e-09j),4.109611274032895e-08,1.6888904823658278e-15,-4.062290889196694e-08,6.218501067040235e-09,l=12 m=8
12,9,(1.8484489977725147e-09+3.202323242387057e-08j),3.2076536262049886e-08,1.0289041785706012e-15,1.8484489977725147e-09,3.202323242387057e-08,l=12 m=9
12,10,(7.250977304975853e-07+3.230518691802268e-08j),7.258170181764529e-07,5.268103438745573e-13,7.250977304975853e-07,3.230518691802268e-08,l=12 m=10
12,11,(3.3328559911287803e-09+4.66063235692311e-08j),4.672533922506577e-08,2.1832573256974698e-15,3.3328559911287803e-09,4.66063235692311e-08,l=12 m=11
12,12,(5.419513750330252e-06+1.6228315453127185e-07j),5.42194292779473e-06,2.9397465112263286e-11,5.419513750330252e-06,1.6228315453127185e-07,l=12 m=12
13,-13,(-2.271224451874424e-07+1.0599980323301446e-07j),2.5064030680112204e-07,6.282056339336058e-14,-2.271224451874424e-07,1.0599980323301446e-07,l=13 m=-13
13,-12,(-1.2420694863937304e-09-2.8530693517375404e-08j),2.8557717156513708e-08,8.155432091914374e-16,-1.2420694863937304e-09,-2.8530693517375404e-08,l=13 m=-12
13,-11,(1.3438340476378128e-07-1.4708146562739403e-08j),1.351859055198333e-07,1.82752290512173e-14,1.3438340476378128e-07,-1.4708146562739403e-08,l=13 m=-11
13,-10,(-1.2814540164331758e-09+1.0939119358746572e-08j),1.1013921042986313e-08,1.213064567411367e-16,-1.2814540164331758e-09,1.0939119358746572e-08,l=13 m=-10
13,-9,(2.8540737016159767e-08-2.8885369400982554e-08j),4.060712049452425e-08,1.6489382348568115e-15,2.8540737016159767e-08,-2.8885369400982554e-08,l=13 m=-9
13,-8,(-1.7347115518993247e-09-1.598051945997041e-08j),1.607439661009974e-08,2.5838622637878596e-16,-1.7347115518993247e-09,-1.598051945997041e-08,l=13 m=-8
13,-7,(1.620664736815438e-08-1.715350988745721e-08j),2.359869319209853e-08,5.568983203747974e-16,1.620664736815438e-08,-1.715350988745721e-08,l=13 m=-7
13,-6,(-4.904282301297699e-10+8.684229467818065e-08j),8.684367947537041e-08,7.541824664820871e-15,-4.904282301297699e-10,8.684229467818065e-08,l=13 m=-6
13,-5,(-1.256592621093337e-07-1.2821760328104641e-08j),1.2631170845085414e-07,1.595464769177358e-14,-1.256592621093337e-07,-1.2821760328104641e-08,l=13 m=-5
13,-4,(-7.786841424033387e-10-7.75493715593732e-08j),7.755328089931046e-08,6.014511378247353e-15,-7.786841424033387e-10,-7.75493715593732e-08,l=13 m=-4
13,-3,(-1.0378373400342843e-06+2.425376169036289e-08j),1.0381207007499522e-06,1.0776945893255717e-12,-1.0378373400342843e-06,2.425376169036289e-08,l=13 m=-3
13,-2,(-9.4840412090069e-10+6.627493640849525e-08j),6.628172196259411e-08,4.39326666632663e-15,-9.4840412090069e-10,6.627493640849525e-08,l=13 m=-2
13,-1,(-1.8602768632711736e-06+1.2621282974372934e-08j),1.8603196781214662e-06,3.460789304805956e-12,-1.8602768632711736e-06,1.2621282974372934e-08,l=13 m=-1
13,0,(2.9335196863875787e-09+0j),2.9335196863875787e-09,8.605537750423479e-18,2.9335196863875787e-09,0.0,l=13 m=0
13,1,(1.8602768632711745e-06+1.262128297437277e-08j),1.860319678121467e-06,3.4607893048059588e-12,1.8602768632711745e-06,1.262128297437277e-08,l=13 m=1
13,2,(-9.484041213267155e-10-6.62749364084206e-08j),6.628172196252556e-08,4.393266666317544e-15,-9.484041213267155e-10,-6.62749364084206e-08,l=13 m=2
13,3,(1.0378373400342843e-06+2.4253761690363222e-08j),1.0381207007499522e-06,1.0776945893255717e-12,1.0378373400342843e-06,2.4253761690363222e-08,l=13 m=3
13,4,(-7.786841425766394e-10+7.754937155938376e-08j),7.755328089932276e-08,6.0145113782492594e-15,-7.786841425766394e-10,7.754937155938376e-08,l=13 m=4
13,5,(1.256592621093339e-07-1.2821760328104641e-08j),1.2631170845085436e-07,1.5954647691773633e-14,1.256592621093339e-07,-1.2821760328104641e-08,l=13 m=5
13,6,(-4.904282301273323e-10-8.684229467817742e-08j),8.684367947536717e-08,7.541824664820308e-15,-4.904282301273323e-10,-8.684229467817742e-08,l=13 m=6
13,7,(-1.6206647368154384e-08-1.7153509887457222e-08j),2.3598693192098542e-08,5.568983203747981e-16,-1.6206647368154384e-08,-1.7153509887457222e-08,l=13 m=7
13,8,(-1.7347115519000642e-09+1.5980519459970176e-08j),1.6074396610099584e-08,2.58386226378781e-16,-1.7347115519000642e-09,1.5980519459970176e-08,l=13 m=8
13,9,(-2.8540737016159754e-08-2.8885369400982554e-08j),4.060712049452424e-08,1.6489382348568104e-15,-2.8540737016159754e-08,-2.8885369400982554e-08,l=13 m=9
13,10,(-1.2814540164328842e-09-1.0939119358746645e-08j),1.1013921042986351e-08,1.2130645674113754e-16,-1.2814540164328842e-09,-1.0939119358746645e-08,l=13 m=10
13,11,(-1.3438340476378128e-07-1.4708146562739398e-08j),1.351859055198333e-07,1.82752290512173e-14,-1.3438340476378128e-07,-1.4708146562739398e-08,l=13 m=11
13,12,(-1.2420694863937471e-09+2.853069351737538e-08j),2.8557717156513685e-08,8.155432091914361e-16,-1.2420694863937471e-09,2.853069351737538e-08,l=13 m=12
13,13,(2.271224451874424e-07+1.0599980323301449e-07j),2.5064030680112204e-07,6.282056339336058e-14,2.271224451874424e-07,1.0599980323301449e-07,l=13 m=13
14,-14,(4.283837699353033e-06-5.4176694275490436e-08j),4.284180265651868e-06,1.8354200548600914e-11,4.283837699353033e-06,-5.4176694275490436e-08,l=14 m=-14
14,-13,(2.0900165016941746e-09-5.2265180050643157e-08j),5.230695187738912e-08,2.736017214703501e-15,2.0900165016941746e-09,-5.2265180050643157e-08,l=14 m=-13
14,-12,(3.550727816520551e-06+3.2144887589843094e-08j),3.5508733180459936e-06,1.2608701320810965e-11,3.550727816520551e-06,3.2144887589843094e-08,l=14 m=-12
14,-11,(2.274220679503351e-09-3.960303961111564e-08j),3.966828489030847e-08,1.573572826138675e-15,2.274220679503351e-09,-3.960303961111564e-08,l=14 m=-11
14,-10,(1.2259555857309072e-06+5.845533186702981e-08j),1.2273484118246523e-06,1.5063841240084963e-12,1.2259555857309072e-06,5.845533186702981e-08,l=14 m=-10
14,-9,(-4.69901313918604e-10+2.628151469986376e-08j),2.6285715173150177e-08,6.909388221639775e-16,-4.69901313918604e-10,2.628151469986376e-08,l=14 m=-9
14,-8,(1.4709819366476472e-06+8.340529353695768e-09j),1.471005582033448e-06,2.163857422373563e-12,1.4709819366476472e-06,8.340529353695768e-09,l=14 m=-8
14,-7,(-4.4147705233467995e-09+2.5392090602766194e-08j),2.577301813821771e-08,6.64248463952899e-16,-4.4147705233467995e-09,2.5392090602766194e-08,l=14 m=-7
14,-6,(-2.708538905472772e-06+6.752870316811378e-09j),2.7085473235144254e-06,7.336228603717157e-12,-2.708538905472772e-06,6.752870316811378e-09,l=14 m=-6
14,-5,(-3.9143080777972664e-09+4.383099026525115e-09j),5.876509576630872e-09,3.4533364804234344e-17,-3.9143080777972664e-09,4.383099026525115e-09,l=14 m=-5
14,-4,(6.405461164992729e-06+1.8547160982393427e-08j),6.4054880168032876e-06,4.103027673341052e-11,6.405461164992729e-06,1.8547160982393427e-08,l=14 m=-4
14,-3,(-2.7669900323686103e-09+2.2237331456266862e-08j),2.2408818445761545e-08,5.021551441351028e-16,-2.7669900323686103e-09,2.2237331456266862e-08,l=14 m=-3
14,-2,(1.3855241641214849e-05-1.2752211077266814e-08j),1.3855247509710583e-05,1.919678835553413e-10,1.3855241641214849e-05,-1.2752211077266814e-08,l=14 m=-2
14,-1,(-2.0075374211747135e-09-4.9023864786525485e-09j),5.297508818632787e-09,2.806359968349215e-17,-2.0075374211747135e-09,-4.9023864786525485e-09,l=14 m=-1
14,0,(4.632440704965287e-06+0j),4.632440704965287e-06,2.145950688501929e-11,4.632440704965287e-06,0.0,l=14 m=0
14,1,(2.007537421174965e-09-4.902386478653065e-09j),5.297508818633361e-09,2.806359968349823e-17,2.007537421174965e-09,-4.902386478653065e-09,l=14 m=1
14,2,(1.3855241641214678e-05+1.2752211077339604e-08j),1.3855247509710412e-05,1.9196788355533658e-10,1.3855241641214678e-05,1.2752211077339604e-08,l=14 m=2
14,3,(2.766990032368597e-09+2.2237331456266684e-08j),2.2408818445761366e-08,5.021551441350948e-16,2.766990032368597e-09,2.2237331456266684e-08,l=14 m=3
14,4,(6.405461164992729e-06-1.8547160982400176e-08j),6.4054880168032876e-06,4.103027673341052e-11,6.405461164992729e-06,-1.8547160982400176e-08,l=14 m=4
14,5,(3.914308077797291e-09+4.383099026525104e-09j),5.87650957663088e-09,3.453336480423444e-17,3.914308077797291e-09,4.383099026525104e-09,l=14 m=5
14,6,(-2.708538905472772e-06-6.752870316810741e-09j),2.7085473235144254e-06,7.336228603717157e-12,-2.708538905472772e-06,-6.752870316810741e-09,l=14 m=6
14,7,(4.4147705233467805e-09+2.539209060276615e-08j),2.5773018138217663e-08,6.642484639528967e-16,4.4147705233467805e-09,2.539209060276615e-08,l=14 m=7
14,8,(1.47098193664765e-06-8.340529353695196e-09j),1.4710055820334507e-06,2.1638574223735713e-12,1.47098193664765e-06,-8.340529353695196e-09,l=14 m=8
14,9,(4.699013139186368e-10+2.6281514699863736e-08j),2.6285715173150154e-08,6.909388221639762e-16,4.699013139186368e-10,2.6281514699863736e-08,l=14 m=9
14,10,(1.2259555857309066e-06-5.845533186702981e-08j),1.2273484118246516e-06,1.5063841240084946e-12,1.2259555857309066e-06,-5.845533186702981e-08,l=14 m=10
14,11,(-2.274220679503402e-09-3.960303961111564e-08j),3.966828489030847e-08,1.573572826138675e-15,-2.274220679503402e-09,-3.960303961111564e-08,l=14 m=11
14,12,(3.5507278165205503e-06-3.214488758984295e-08j),3.5508733180459928e-06,1.2608701320810958e-11,3.5507278165205503e-06,-3.214488758984295e-08,l=14 m=12
14,13,(-2.0900165016942064e-09-5.226518005064315e-08j),5.230695187738911e-08,2.7360172147035007e-15,-2.0900165016942064e-09,-5.226518005064315e-08,l=14 m=13
14,14,(4.283837699353033e-06+5.417669427549026e-08j),4.284180265651868e-06,1.8354200548600914e-11,4.283837699353033e-06,5.417669427549026e-08,l=14 m=14
15,-15,(-3.5280732869509836e-07+7.613772532011205e-08j),3.6092930664867325e-07,1.3026996439789202e-13,-3.5280732869509836e-07,7.613772532011205e-08,l=15 m=-15
15,-14,(-6.182410095353626e-10+4.619673101861673e-08j),4.6200867727265644e-08,2.134520178752296e-15,-6.182410095353626e-10,4.619673101861673e-08,l=15 m=-14
15,-13,(2.1615413693684367e-08-1.2189930514297279e-08j),2.481573120205233e-08,6.158205150925136e-16,2.1615413693684367e-08,-1.2189930514297279e-08,l=15 m=-13
15,-12,(1.055622901051099e-09-1.2644886847247225e-08j),1.2688873200127324e-08,1.6100750308890945e-16,1.055622901051099e-09,-1.2644886847247225e-08,l=15 m=-12
15,-11,(-1.8686831493271837e-08-1.8203653061814132e-08j),2.608774915650699e-08,6.805706560528311e-16,-1.8686831493271837e-08,-1.8203653061814132e-08,l=15 m=-11
15,-10,(8.907740514821547e-10+8.459285061664939e-08j),8.459754047170374e-08,7.156743853861552e-15,8.907740514821547e-10,8.459285061664939e-08,l=15 m=-10
15,-9,(-3.612711117830029e-08+3.208529053130224e-08j),4.831805077367405e-08,2.3346340305673435e-15,-3.612711117830029e-08,3.208529053130224e-08,l=15 m=-9
15,-8,(5.769231854211139e-09-4.309074502687773e-08j),4.347523827604666e-08,1.8900963431590325e-15,5.769231854211139e-09,-4.309074502687773e-08,l=15 m=-8
15,-7,(4.010234768297823e-09+2.0367354713121406e-08j),2.0758398804025648e-08,4.3091112090697343e-16,4.010234768297823e-09,2.0367354713121406e-08,l=15 m=-7
15,-6,(3.088896807930928e-09+1.3156281314352791e-07j),1.3159906947136399e-07,1.7318315085728884e-14,3.088896807930928e-09,1.3156281314352791e-07,l=15 m=-6
15,-5,(-2.523734922550221e-07+2.3395250126612315e-09j),2.523843358258998e-07,6.369785297028057e-14,-2.523734922550221e-07,2.3395250126612315e-09,l=15 m=-5
15,-4,(3.0220608116640213e-09-1.0077849092032497e-07j),1.0082379225027897e-07,1.0165437083727414e-14,3.0220608116640213e-09,-1.0077849092032497e-07,l=15 m=-4
15,-3,(-2.090257379987933e-06+8.318667084651427e-08j),2.091912028934425e-06,4.376095936800543e-12,-2.090257379987933e-06,8.318667084651427e-08,l=15 m=-3
15,-2,(1.7407476638730502e-09+6.461371987044107e-08j),6.463716421630139e-08,4.177962997925113e-15,1.7407476638730502e-09,6.461371987044107e-08,l=15 m=-2
15,-1,(-1.9569535783579472e-06+4.4660459251847375e-08j),1.9574631195679166e-06,3.8316618644685595e-12,-1.9569535783579472e-06,4.4660459251847375e-08,l=15 m=-1
15,0,(-1.0836187533990837e-09+0j),1.0836187533990837e-09,1.1742296027181841e-18,-1.0836187533990837e-09,0.0,l=15 m=0
15,1,(1.956953578357947e-06+4.466045925184887e-08j),1.957463119567916e-06,3.831661864468558e-12,1.956953578357947e-06,4.466045925184887e-08,l=15 m=1
15,2,(1.7407476641466239e-09-6.461371987047391e-08j),6.463716421634156e-08,4.177962997930305e-15,1.7407476641466239e-09,-6.461371987047391e-08,l=15 m=2
15,3,(2.090257379987934e-06+8.318667084651411e-08j),2.0919120289344263e-06,4.376095936800548e-12,2.090257379987934e-06,8.318667084651411e-08,l=15 m=3
15,4,(3.0220608118231022e-09+1.0077849092030876e-07j),1.0082379225026755e-07,1.016543708372511e-14,3.0220608118231022e-09,1.0077849092030876e-07,l=15 m=4
15,5,(2.523734922550221e-07+2.339525012661273e-09j),2.523843358258998e-07,6.369785297028057e-14,2.523734922550221e-07,2.339525012661273e-09,l=15 m=5
15,6,(3.0888968079276156e-09-1.3156281314353072e-07j),1.315990694713667e-07,1.7318315085729603e-14,3.0888968079276156e-09,-1.3156281314353072e-07,l=15 m=6
15,7,(-4.010234768297759e-09+2.036735471312135e-08j),2.075839880402558e-08,4.3091112090697067e-16,-4.010234768297759e-09,2.036735471312135e-08,l=15 m=7
15,8,(5.7692318542124476e-09+4.309074502687798e-08j),4.347523827604708e-08,1.8900963431590688e-15,5.7692318542124476e-09,4.309074502687798e-08,l=15 m=8
15,9,(3.6127111178300345e-08+3.2085290531302275e-08j),4.831805077367411e-08,2.334634030567349e-15,3.6127111178300345e-08,3.2085290531302275e-08,l=15 m=9
15,10,(8.907740514818243e-10-8.459285061664932e-08j),8.459754047170367e-08,7.156743853861541e-15,8.907740514818243e-10,-8.459285061664932e-08,l=15 m=10
15,11,(1.868683149327182e-08-1.8203653061814126e-08j),2.6087749156506974e-08,6.805706560528303e-16,1.868683149327182e-08,-1.8203653061814126e-08,l=15 m=11
15,12,(1.0556229010512632e-09+1.2644886847247272e-08j),1.2688873200127382e-08,1.610075030889109e-16,1.0556229010512632e-09,1.2644886847247272e-08,l=15 m=12
15,13,(-2.1615413693684347e-08-1.2189930514297285e-08j),2.4815731202052317e-08,6.158205150925129e-16,-2.1615413693684347e-08,-1.2189930514297285e-08,l=15 m=13
15,14,(-6.182410095352495e-10-4.619673101861681e-08j),4.620086772726572e-08,2.1345201787523035e-15,-6.182410095352495e-10,-4.619673101861681e-08,l=15 m=14
15,15,(3.528073286950983e-07+7.613772532011201e-08j),3.609293066486732e-07,1.3026996439789196e-13,3.528073286950983e-07,7.613772532011201e-08,l=15 m=15
16,-16,(-1.4360356568928768e-06-1.4801196532349614e-07j),1.4436432903410313e-06,2.0841059497466793e-12,-1.4360356568928768e-06,-1.4801196532349614e-07,l=16 m=-16
16,-15,(-1.8395425843472613e-09+4.755348634063039e-08j),4.758905315372589e-08,2.264717980068148e-15,-1.8395425843472613e-09,4.755348634063039e-08,l=16 m=-15
